,order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,discount_price,sale_price,profit,month,day,quarter
5777,5778,2022-04-13,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10000994,90,100,1,3,3.0,97.0,7.0,April,Wednesday,2
5778,5779,2023-01-04,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Art,OFF-AR-10003156,20,30,3,2,0.6,29.4,9.399999999999999,January,Wednesday,1
5779,5780,2022-12-22,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,Chairs,FUR-CH-10000988,100,110,1,4,4.4,105.6,5.599999999999994,December,Thursday,4
5780,5781,2022-05-25,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Machines,TEC-MA-10003329,70,70,3,3,2.1,67.9,-2.0999999999999943,May,Wednesday,2
5781,5782,2023-09-04,Second Class,Consumer,United States,Chico,California,95928,West,Office Supplies,Art,OFF-AR-10001547,0,0,1,4,0.0,0.0,0.0,September,Monday,3
5782,5783,2023-10-08,Second Class,Consumer,United States,Chico,California,95928,West,Office Supplies,Envelopes,OFF-EN-10003072,20,20,4,3,0.6,19.4,-0.6000000000000014,October,Sunday,4
5783,5784,2023-10-20,Second Class,Consumer,United States,Chico,California,95928,West,Office Supplies,Paper,OFF-PA-10000726,30,40,4,4,1.6,38.4,8.399999999999999,October,Friday,4
5784,5785,2023-02-18,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Furniture,Bookcases,FUR-BO-10001972,200,220,6,3,6.6000000000000005,213.4,13.400000000000006,February,Saturday,1
5785,5786,2022-07-18,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Supplies,OFF-SU-10004664,40,40,6,2,0.8,39.2,-0.7999999999999972,July,Monday,3
5786,5787,2022-11-11,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Binders,OFF-BI-10003676,20,20,7,4,0.8,19.2,-0.8000000000000007,November,Friday,4
5787,5788,2022-02-12,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Art,OFF-AR-10003727,80,100,7,2,2.0,98.0,18.0,February,Saturday,1
5788,5789,2023-02-05,Second Class,Corporate,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,FUR-FU-10003829,10,10,5,2,0.2,9.8,-0.1999999999999993,February,Sunday,1
5789,5790,2022-04-06,Second Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Binders,OFF-BI-10003712,0,0,3,4,0.0,0.0,0.0,April,Wednesday,2
5790,5791,2023-02-15,First Class,Consumer,United States,Bakersfield,California,93309,West,Office Supplies,Fasteners,OFF-FA-10002280,40,40,7,2,0.8,39.2,-0.7999999999999972,February,Wednesday,1
5791,5792,2023-02-01,First Class,Consumer,United States,Bakersfield,California,93309,West,Furniture,Chairs,FUR-CH-10002961,70,70,1,4,2.8000000000000003,67.2,-2.799999999999997,February,Wednesday,1
5792,5793,2023-07-15,First Class,Consumer,United States,Bakersfield,California,93309,West,Office Supplies,Appliances,OFF-AP-10002578,90,100,2,2,2.0,98.0,8.0,July,Saturday,3
5793,5794,2022-09-10,First Class,Consumer,United States,Bakersfield,California,93309,West,Furniture,Furnishings,FUR-FU-10004848,40,50,1,3,1.5,48.5,8.5,September,Saturday,3
5794,5795,2022-04-06,First Class,Consumer,United States,Bakersfield,California,93309,West,Office Supplies,Binders,OFF-BI-10003364,50,50,2,3,1.5,48.5,-1.5,April,Wednesday,2
5795,5796,2022-08-18,Second Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10002615,1300,1400,9,4,56.0,1344.0,44.0,August,Thursday,3
5796,5797,2022-04-25,Second Class,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,FUR-FU-10000521,110,120,4,2,2.4,117.6,7.599999999999994,April,Monday,2
5797,5798,2022-06-12,Second Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Labels,OFF-LA-10000121,20,20,3,5,1.0,19.0,-1.0,June,Sunday,2
5798,5799,2023-01-03,Second Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10001289,80,80,2,4,3.2,76.8,-3.200000000000003,January,Tuesday,1
5799,5800,2023-03-04,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Chairs,FUR-CH-10004495,340,420,2,5,21.0,399.0,59.0,March,Saturday,1
5800,5801,2023-10-07,First Class,Consumer,United States,El Paso,Texas,79907,Central,Technology,Phones,TEC-PH-10000895,520,580,4,2,11.6,568.4,48.39999999999998,October,Saturday,4
5801,5802,2022-12-21,First Class,Consumer,United States,El Paso,Texas,79907,Central,Office Supplies,Paper,OFF-PA-10000552,10,10,2,3,0.3,9.7,-0.3000000000000007,December,Wednesday,4
5802,5803,2022-01-22,First Class,Consumer,United States,Thousand Oaks,California,91360,West,Technology,Phones,TEC-PH-10000376,20,20,2,5,1.0,19.0,-1.0,January,Saturday,1
5803,5804,2023-02-02,Standard Class,Home Office,United States,Springfield,Ohio,45503,East,Office Supplies,Art,OFF-AR-10003504,10,10,3,5,0.5,9.5,-0.5,February,Thursday,1
5804,5805,2023-09-03,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,OFF-ST-10000943,50,60,4,2,1.2,58.8,8.799999999999997,September,Sunday,3
5805,5806,2023-03-18,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Furniture,Bookcases,FUR-BO-10003441,180,210,3,2,4.2,205.8,25.80000000000001,March,Saturday,1
5806,5807,2022-06-27,Second Class,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Paper,OFF-PA-10002195,10,10,3,4,0.4,9.6,-0.40000000000000036,June,Monday,2
5807,5808,2023-02-19,Second Class,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Appliances,OFF-AP-10001205,80,90,2,3,2.7,87.3,7.299999999999997,February,Sunday,1
5808,5809,2023-07-04,Second Class,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Art,OFF-AR-10002987,20,30,2,3,0.9,29.1,9.100000000000001,July,Tuesday,3
5809,5810,2023-04-22,Standard Class,Corporate,United States,Chattanooga,Tennessee,37421,South,Furniture,Furnishings,FUR-FU-10000723,110,130,4,5,6.5,123.5,13.5,April,Saturday,2
5810,5811,2022-02-11,Standard Class,Corporate,United States,San Diego,California,92037,West,Office Supplies,Paper,OFF-PA-10003127,90,110,4,4,4.4,105.6,15.599999999999994,February,Friday,1
5811,5812,2022-07-24,Standard Class,Corporate,United States,San Diego,California,92037,West,Furniture,Furnishings,FUR-FU-10000747,80,90,2,2,1.8,88.2,8.200000000000003,July,Sunday,3
5812,5813,2022-11-06,Standard Class,Corporate,United States,San Diego,California,92037,West,Technology,Phones,TEC-PH-10001795,1270,1490,3,3,44.7,1445.3,175.29999999999995,November,Sunday,4
5813,5814,2022-01-31,First Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10003797,20,20,3,2,0.4,19.6,-0.3999999999999986,January,Monday,1
5814,5815,2023-07-26,First Class,Consumer,United States,Tampa,Florida,33614,South,Technology,Accessories,TEC-AC-10002718,10,10,1,3,0.3,9.7,-0.3000000000000007,July,Wednesday,3
5815,5816,2022-07-12,Same Day,Consumer,United States,Utica,New York,13501,East,Technology,Phones,TEC-PH-10002170,230,280,4,3,8.4,271.6,41.60000000000002,July,Tuesday,3
5816,5817,2022-01-02,Same Day,Consumer,United States,Utica,New York,13501,East,Office Supplies,Binders,OFF-BI-10001078,10,10,3,3,0.3,9.7,-0.3000000000000007,January,Sunday,1
5817,5818,2022-05-21,Same Day,Consumer,United States,Utica,New York,13501,East,Office Supplies,Binders,OFF-BI-10001031,20,20,4,3,0.6,19.4,-0.6000000000000014,May,Saturday,2
5818,5819,2022-11-24,Same Day,Consumer,United States,Utica,New York,13501,East,Office Supplies,Labels,OFF-LA-10001158,80,90,9,2,1.8,88.2,8.200000000000003,November,Thursday,4
5819,5820,2022-03-09,Same Day,Consumer,United States,Utica,New York,13501,East,Office Supplies,Labels,OFF-LA-10001613,10,10,4,5,0.5,9.5,-0.5,March,Wednesday,1
5820,5821,2022-08-11,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Supplies,OFF-SU-10000157,200,240,2,3,7.2,232.8,32.80000000000001,August,Thursday,3
5821,5822,2022-10-09,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Appliances,OFF-AP-10004868,10,10,1,2,0.2,9.8,-0.1999999999999993,October,Sunday,4
5822,5823,2023-05-05,Standard Class,Corporate,United States,San Francisco,California,94122,West,Furniture,Tables,FUR-TA-10001520,270,290,5,2,5.8,284.2,14.199999999999989,May,Friday,2
5823,5824,2022-10-11,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10001900,20,20,4,2,0.4,19.6,-0.3999999999999986,October,Tuesday,4
5824,5825,2022-01-05,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Appliances,OFF-AP-10003971,20,30,3,3,0.9,29.1,9.100000000000001,January,Wednesday,1
5825,5826,2022-04-18,Second Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000418,340,420,4,5,21.0,399.0,59.0,April,Monday,2
5826,5827,2023-01-22,Second Class,Home Office,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10004626,70,90,1,5,4.5,85.5,15.5,January,Sunday,1
5827,5828,2022-01-31,Second Class,Home Office,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10004860,150,180,2,3,5.4,174.6,24.599999999999994,January,Monday,1
5828,5829,2023-11-03,Second Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10003251,10,10,2,4,0.4,9.6,-0.40000000000000036,November,Friday,4
5829,5830,2022-01-30,Standard Class,Consumer,United States,Richmond,Indiana,47374,Central,Furniture,Tables,FUR-TA-10004575,530,580,2,2,11.6,568.4,38.39999999999998,January,Sunday,1
5830,5831,2022-09-02,Standard Class,Consumer,United States,Richmond,Indiana,47374,Central,Furniture,Chairs,FUR-CH-10004754,20,30,1,2,0.6,29.4,9.399999999999999,September,Friday,3
5831,5832,2022-01-29,Standard Class,Consumer,United States,San Diego,California,92105,West,Technology,Accessories,TEC-AC-10003095,470,520,4,5,26.0,494.0,24.0,January,Saturday,1
5832,5833,2023-12-05,Standard Class,Consumer,United States,Concord,North Carolina,28027,South,Office Supplies,Labels,OFF-LA-10000262,10,10,3,5,0.5,9.5,-0.5,December,Tuesday,4
5833,5834,2023-12-12,Standard Class,Consumer,United States,Concord,North Carolina,28027,South,Furniture,Chairs,FUR-CH-10002961,330,360,5,5,18.0,342.0,12.0,December,Tuesday,4
5834,5835,2023-01-13,Standard Class,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Binders,OFF-BI-10003876,50,60,5,4,2.4,57.6,7.600000000000001,January,Friday,1
5835,5836,2023-02-16,Standard Class,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Binders,OFF-BI-10002133,30,40,3,4,1.6,38.4,8.399999999999999,February,Thursday,1
5836,5837,2022-09-27,Standard Class,Consumer,United States,Miami,Florida,33178,South,Technology,Accessories,TEC-AC-10004396,60,70,5,4,2.8000000000000003,67.2,7.200000000000003,September,Tuesday,3
5837,5838,2023-12-27,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Technology,Phones,TEC-PH-10004100,50,60,4,3,1.8,58.2,8.200000000000003,December,Wednesday,4
5838,5839,2023-08-30,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Storage,OFF-ST-10000636,80,80,5,2,1.6,78.4,-1.5999999999999943,August,Wednesday,3
5839,5840,2023-03-05,Second Class,Home Office,United States,Arlington,Virginia,22204,South,Office Supplies,Paper,OFF-PA-10001972,30,30,5,2,0.6,29.4,-0.6000000000000014,March,Sunday,1
5840,5841,2022-02-05,Second Class,Home Office,United States,Arlington,Virginia,22204,South,Furniture,Furnishings,FUR-FU-10002554,40,50,2,2,1.0,49.0,9.0,February,Saturday,1
5841,5842,2023-03-08,Standard Class,Consumer,United States,San Diego,California,92105,West,Technology,Phones,TEC-PH-10003174,340,420,4,2,8.4,411.6,71.60000000000002,March,Wednesday,1
5842,5843,2022-07-05,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Storage,OFF-ST-10001418,280,300,5,5,15.0,285.0,5.0,July,Tuesday,3
5843,5844,2023-11-08,Standard Class,Consumer,United States,San Diego,California,92105,West,Furniture,Furnishings,FUR-FU-10002813,70,80,4,5,4.0,76.0,6.0,November,Wednesday,4
5844,5845,2023-05-02,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Storage,OFF-ST-10000129,650,780,7,5,39.0,741.0,91.0,May,Tuesday,2
5845,5846,2022-08-23,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,OFF-PA-10001639,30,30,5,3,0.9,29.1,-0.8999999999999986,August,Tuesday,3
5846,5847,2022-08-15,Standard Class,Consumer,United States,San Diego,California,92105,West,Furniture,Chairs,FUR-CH-10001708,210,230,2,5,11.5,218.5,8.5,August,Monday,3
5847,5848,2023-11-25,Standard Class,Consumer,United States,San Diego,California,92105,West,Furniture,Furnishings,FUR-FU-10001591,40,40,3,4,1.6,38.4,-1.6000000000000014,November,Saturday,4
5848,5849,2022-05-20,Standard Class,Home Office,United States,Roseville,Minnesota,55113,Central,Office Supplies,Appliances,OFF-AP-10003849,600,720,2,2,14.4,705.6,105.60000000000002,May,Friday,2
5849,5850,2023-07-26,Standard Class,Home Office,United States,Roseville,Minnesota,55113,Central,Office Supplies,Storage,OFF-ST-10000078,680,800,3,5,40.0,760.0,80.0,July,Wednesday,3
5850,5851,2022-05-01,Standard Class,Home Office,United States,Roseville,Minnesota,55113,Central,Technology,Copiers,TEC-CO-10001571,470,550,1,5,27.5,522.5,52.5,May,Sunday,2
5851,5852,2023-12-06,Standard Class,Home Office,United States,Roseville,Minnesota,55113,Central,Office Supplies,Binders,OFF-BI-10001658,60,70,3,3,2.1,67.9,7.900000000000006,December,Wednesday,4
5852,5853,2023-07-12,Standard Class,Home Office,United States,Roseville,Minnesota,55113,Central,Furniture,Furnishings,FUR-FU-10004351,30,30,3,4,1.2,28.8,-1.1999999999999993,July,Wednesday,3
5853,5854,2023-08-17,Standard Class,Home Office,United States,Virginia Beach,Virginia,23464,South,Office Supplies,Binders,OFF-BI-10003314,10,10,2,5,0.5,9.5,-0.5,August,Thursday,3
5854,5855,2023-03-20,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,OFF-ST-10001505,30,30,7,4,1.2,28.8,-1.1999999999999993,March,Monday,1
5855,5856,2022-07-13,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Supplies,OFF-SU-10003567,20,20,3,3,0.6,19.4,-0.6000000000000014,July,Wednesday,3
5856,5857,2022-03-08,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Binders,OFF-BI-10002982,0,0,1,5,0.0,0.0,0.0,March,Tuesday,1
5857,5858,2023-11-01,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Furniture,Furnishings,FUR-FU-10002364,10,10,5,4,0.4,9.6,-0.40000000000000036,November,Wednesday,4
5858,5859,2022-09-21,Second Class,Consumer,United States,Concord,California,94521,West,Furniture,Bookcases,FUR-BO-10004218,210,240,2,4,9.6,230.4,20.400000000000006,September,Wednesday,3
5859,5860,2022-09-20,Standard Class,Consumer,United States,Conway,Arkansas,72032,South,Furniture,Tables,FUR-TA-10002530,260,300,2,5,15.0,285.0,25.0,September,Tuesday,3
5860,5861,2023-09-10,Second Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,OFF-PA-10001526,10,10,2,5,0.5,9.5,-0.5,September,Sunday,3
5861,5862,2023-04-30,Second Class,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Paper,OFF-PA-10001497,100,110,2,5,5.5,104.5,4.5,April,Sunday,2
5862,5863,2022-10-01,Second Class,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Paper,OFF-PA-10003936,20,20,3,2,0.4,19.6,-0.3999999999999986,October,Saturday,4
5863,5864,2023-05-11,Second Class,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Art,OFF-AR-10000716,10,10,2,3,0.3,9.7,-0.3000000000000007,May,Thursday,2
5864,5865,2022-12-16,Second Class,Corporate,United States,Meriden,Connecticut,6450,East,Office Supplies,Appliances,OFF-AP-10002765,60,80,3,3,2.4,77.6,17.599999999999994,December,Friday,4
5865,5866,2022-01-10,Second Class,Corporate,United States,Meriden,Connecticut,6450,East,Office Supplies,Art,OFF-AR-10004165,0,0,2,4,0.0,0.0,0.0,January,Monday,1
5866,5867,2022-11-19,Second Class,Corporate,United States,Meriden,Connecticut,6450,East,Furniture,Chairs,FUR-CH-10002335,1010,1130,5,4,45.2,1084.8,74.79999999999995,November,Saturday,4
5867,5868,2022-04-27,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Art,OFF-AR-10004078,0,0,1,3,0.0,0.0,0.0,April,Wednesday,2
5868,5869,2022-08-19,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10002026,80,100,6,2,2.0,98.0,18.0,August,Friday,3
5869,5870,2023-04-04,Standard Class,Home Office,United States,Cheyenne,Wyoming,82001,West,Furniture,Chairs,FUR-CH-10001215,1380,1600,4,4,64.0,1536.0,156.0,April,Tuesday,2
5870,5871,2022-02-01,Same Day,Corporate,United States,Anaheim,California,92804,West,Furniture,Tables,FUR-TA-10001771,1190,1290,7,5,64.5,1225.5,35.5,February,Tuesday,1
5871,5872,2022-09-23,Standard Class,Consumer,United States,Bloomington,Indiana,47401,Central,Furniture,Furnishings,FUR-FU-10004006,120,130,3,3,3.9,126.1,6.099999999999994,September,Friday,3
5872,5873,2022-11-02,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Office Supplies,Storage,OFF-ST-10003282,50,60,1,2,1.2,58.8,8.799999999999997,November,Wednesday,4
5873,5874,2022-12-06,Same Day,Home Office,United States,Jonesboro,Arkansas,72401,South,Office Supplies,Binders,OFF-BI-10002353,90,110,7,3,3.3000000000000003,106.7,16.700000000000003,December,Tuesday,4
5874,5875,2022-08-02,Same Day,Home Office,United States,Jonesboro,Arkansas,72401,South,Office Supplies,Binders,OFF-BI-10004141,10,10,3,2,0.2,9.8,-0.1999999999999993,August,Tuesday,3
5875,5876,2023-04-21,First Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,OFF-AR-10001954,10,10,3,3,0.3,9.7,-0.3000000000000007,April,Friday,2
5876,5877,2023-10-03,Standard Class,Home Office,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Binders,OFF-BI-10001071,400,450,7,4,18.0,432.0,32.0,October,Tuesday,4
5877,5878,2022-11-15,Standard Class,Home Office,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Paper,OFF-PA-10003022,20,20,3,3,0.6,19.4,-0.6000000000000014,November,Tuesday,4
5878,5879,2023-10-06,Standard Class,Home Office,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Appliances,OFF-AP-10001293,240,250,6,2,5.0,245.0,5.0,October,Friday,4
5879,5880,2023-06-15,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10001815,170,190,4,5,9.5,180.5,10.5,June,Thursday,2
5880,5881,2022-01-16,Standard Class,Corporate,United States,San Diego,California,92105,West,Furniture,Chairs,FUR-CH-10001215,700,800,2,5,40.0,760.0,60.0,January,Sunday,1
5881,5882,2023-12-21,Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Paper,OFF-PA-10000100,340,370,9,4,14.8,355.2,15.199999999999989,December,Thursday,4
5882,5883,2022-10-31,Standard Class,Corporate,United States,San Diego,California,92105,West,Furniture,Chairs,FUR-CH-10002880,830,890,9,4,35.6,854.4,24.399999999999977,October,Monday,4
5883,5884,2022-08-15,Second Class,Corporate,United States,San Francisco,California,94109,West,Furniture,Furnishings,FUR-FU-10004712,20,30,2,4,1.2,28.8,8.8,August,Monday,3
5884,5885,2022-07-12,Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Supplies,OFF-SU-10000151,4320,4910,3,2,98.2,4811.8,491.8000000000002,July,Tuesday,3
5885,5886,2023-05-26,Same Day,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10000136,10,10,3,2,0.2,9.8,-0.1999999999999993,May,Friday,2
5886,5887,2023-08-12,Same Day,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10003610,160,180,3,3,5.4,174.6,14.599999999999994,August,Saturday,3
5887,5888,2022-06-06,First Class,Corporate,United States,Cranston,Rhode Island,2920,East,Office Supplies,Storage,OFF-ST-10001837,30,40,1,5,2.0,38.0,8.0,June,Monday,2
5888,5889,2022-09-29,Standard Class,Consumer,United States,Owensboro,Kentucky,42301,South,Office Supplies,Paper,OFF-PA-10001952,40,50,2,4,2.0,48.0,8.0,September,Thursday,3
5889,5890,2023-04-01,First Class,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Binders,OFF-BI-10002414,30,30,2,4,1.2,28.8,-1.1999999999999993,April,Saturday,2
5890,5891,2022-10-24,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10001790,30,40,1,3,1.2,38.8,8.799999999999997,October,Monday,4
5891,5892,2022-03-03,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Storage,OFF-ST-10001590,20,20,2,5,1.0,19.0,-1.0,March,Thursday,1
5892,5893,2023-07-12,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Accessories,TEC-AC-10003657,70,80,3,2,1.6,78.4,8.400000000000006,July,Wednesday,3
5893,5894,2023-12-15,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Binders,OFF-BI-10004876,0,0,1,3,0.0,0.0,0.0,December,Friday,4
5894,5895,2023-12-23,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Storage,OFF-ST-10003123,90,100,3,3,3.0,97.0,7.0,December,Saturday,4
5895,5896,2022-08-24,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Labels,OFF-LA-10003498,40,40,3,2,0.8,39.2,-0.7999999999999972,August,Wednesday,3
5896,5897,2023-09-25,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10004947,20,20,5,3,0.6,19.4,-0.6000000000000014,September,Monday,3
5897,5898,2023-03-28,Standard Class,Consumer,United States,Richmond,Indiana,47374,Central,Furniture,Furnishings,FUR-FU-10003799,70,70,4,4,2.8000000000000003,67.2,-2.799999999999997,March,Tuesday,1
5898,5899,2023-01-11,Standard Class,Consumer,United States,Richmond,Indiana,47374,Central,Technology,Phones,TEC-PH-10000673,230,260,4,3,7.8,252.2,22.19999999999999,January,Wednesday,1
5899,5900,2022-11-20,Standard Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Envelopes,OFF-EN-10002621,10,10,1,4,0.4,9.6,-0.40000000000000036,November,Sunday,4
5900,5901,2022-11-09,Standard Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10004528,20,20,9,5,1.0,19.0,-1.0,November,Wednesday,4
5901,5902,2022-06-05,Standard Class,Corporate,United States,Westfield,New Jersey,7090,East,Furniture,Furnishings,FUR-FU-10001889,30,30,3,4,1.2,28.8,-1.1999999999999993,June,Sunday,2
5902,5903,2022-06-21,Same Day,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10000157,60,60,3,4,2.4,57.6,-2.3999999999999986,June,Tuesday,2
5903,5904,2022-11-27,Same Day,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10002764,40,50,4,4,2.0,48.0,8.0,November,Sunday,4
5904,5905,2022-06-14,Same Day,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10000143,30,30,5,4,1.2,28.8,-1.1999999999999993,June,Tuesday,2
5905,5906,2023-09-28,Same Day,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Labels,OFF-LA-10000414,30,40,4,3,1.2,38.8,8.799999999999997,September,Thursday,3
5906,5907,2023-05-13,Same Day,Home Office,United States,San Francisco,California,94122,West,Technology,Accessories,TEC-AC-10003441,20,20,1,4,0.8,19.2,-0.8000000000000007,May,Saturday,2
5907,5908,2022-06-17,Standard Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Binders,OFF-BI-10002353,20,20,2,3,0.6,19.4,-0.6000000000000014,June,Friday,2
5908,5909,2022-01-08,Standard Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Appliances,OFF-AP-10001303,50,60,3,3,1.8,58.2,8.200000000000003,January,Saturday,1
5909,5910,2023-09-12,Standard Class,Corporate,United States,San Jose,California,95123,West,Furniture,Furnishings,FUR-FU-10003026,10,10,3,4,0.4,9.6,-0.40000000000000036,September,Tuesday,3
5910,5911,2022-11-24,Standard Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Binders,OFF-BI-10000632,80,100,3,2,2.0,98.0,18.0,November,Thursday,4
5911,5912,2022-09-24,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Storage,OFF-ST-10001328,40,50,3,3,1.5,48.5,8.5,September,Saturday,3
5912,5913,2022-03-11,Second Class,Corporate,United States,Owensboro,Kentucky,42301,South,Office Supplies,Supplies,OFF-SU-10004661,20,30,3,5,1.5,28.5,8.5,March,Friday,1
5913,5914,2023-11-21,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10000617,10,10,5,2,0.2,9.8,-0.1999999999999993,November,Tuesday,4
5914,5915,2023-08-07,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Labels,OFF-LA-10002762,70,90,7,4,3.6,86.4,16.400000000000006,August,Monday,3
5915,5916,2022-06-08,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10001973,180,200,2,2,4.0,196.0,16.0,June,Wednesday,2
5916,5917,2022-09-07,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10003058,80,90,4,2,1.8,88.2,8.200000000000003,September,Wednesday,3
5917,5918,2022-03-03,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10004834,3810,4230,6,5,211.5,4018.5,208.5,March,Thursday,1
5918,5919,2022-02-02,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10002213,1720,2000,5,4,80.0,1920.0,200.0,February,Wednesday,1
5919,5920,2022-12-16,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10002170,200,210,3,4,8.4,201.6,1.5999999999999943,December,Friday,4
5920,5921,2022-05-02,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10003033,550,660,2,5,33.0,627.0,77.0,May,Monday,2
5921,5922,2023-09-21,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10004071,100,110,2,3,3.3000000000000003,106.7,6.700000000000003,September,Thursday,3
5922,5923,2022-08-18,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10000169,60,70,4,2,1.4000000000000001,68.6,8.599999999999994,August,Thursday,3
